player,team,number,position,height,weight,last_attended,country,profile_url,is_active,is_free_agent,is_retired,headshot_url,birthdate,experience,legacy,draft_year,draft_round,draft_pick,draft_status,player_id
Tony Jaros,RET,13,Forward,75.0,185.0,Minnesota,USA,https://www.nba.com/player/77123/HISTADD-tony-jaros,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1920-02-22,4.0,True,0.0,0.0,0.0,UDF,jarosto01
DeJon Jarreau,RET,,Guard,77.0,185.0,Houston,USA,https://www.nba.com/player/1630610/dejon-jarreau,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630610.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,jarrede01
Sarunas Jasikevicius,RET,,,,,Maryland,Lithuania,https://www.nba.com/player/101180/sarunas-jasikevicius,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/101180.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,jasiksa01
Nathan Jawai,RET,15,Forward,82.0,280.0,Midland (Texas),Australia,https://www.nba.com/player/201605/nathan-jawai,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201605.png,1980-01-01,3.0,False,2008.0,2.0,41.0,Drafted,jawaina01
Buddy Jeannette,RET,,Guard,71.0,175.0,Washington & Jefferson,USA,https://www.nba.com/player/77125/HISTADD-buddy-jeannette,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1917-09-15,3.0,True,0.0,0.0,0.0,UDF,jeannbu01
Abdul Jeelani,RET,11,Forward,80.0,210.0,Wisconsin-Parkside,USA,https://www.nba.com/player/77126/HISTADD-formerlygarycole-jeelani,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1954-02-10,2.0,True,0.0,0.0,0.0,UDF,jeelaab01
Chris Jefferies,RET,6,Forward,80.0,230.0,Fresno State,USA,https://www.nba.com/player/2423/chris-jefferies,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2423.png,1980-01-01,3.0,False,2002.0,1.0,27.0,Drafted,jeffech01
Othyus Jeffers,RET,0,Guard-Forward,77.0,210.0,Robert Morris-Chicago,USA,https://www.nba.com/player/201785/othyus-jeffers,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201785.png,1980-01-01,3.0,False,0.0,0.0,0.0,UDF,jeffeot01
Al Jefferson,RET,25,Center,82.0,280.0,No College,USA,https://www.nba.com/player/2744/al-jefferson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2744.png,1980-01-01,14.0,False,2004.0,1.0,15.0,Drafted,jeffeal01
Amile Jefferson,RET,,Forward,81.0,222.0,Duke,USA,https://www.nba.com/player/1628518/amile-jefferson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628518.png,1980-01-01,3.0,False,2017.0,1.0,,Drafted,jeffeam01
Cory Jefferson,RET,,Forward,81.0,218.0,Baylor,USA,https://www.nba.com/player/203928/cory-jefferson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203928.png,1980-01-01,3.0,False,2014.0,2.0,60.0,Drafted,jeffeco01
Dontell Jefferson,RET,2,Guard,77.0,195.0,Arkansas,USA,https://www.nba.com/player/200971/dontell-jefferson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/200971.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,jeffedo01
Richard Jefferson,RET,22,Forward,79.0,233.0,Arizona,USA,https://www.nba.com/player/2210/richard-jefferson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2210.png,1980-01-01,18.0,False,2001.0,1.0,13.0,Drafted,jefferi01
Jared Jeffries,RET,1,Forward,83.0,240.0,Indiana,USA,https://www.nba.com/player/2407/jared-jeffries,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2407.png,1980-01-01,12.0,False,2002.0,1.0,11.0,Drafted,jeffrja01
Charles Jenkins,RET,31,Guard,75.0,215.0,Hofstra,USA,https://www.nba.com/player/202724/charles-jenkins,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202724.png,1980-01-01,3.0,False,2011.0,2.0,44.0,Drafted,jenkich01
Horace Jenkins,RET,5,Guard,73.0,180.0,William Paterson,USA,https://www.nba.com/player/2798/horace-jenkins,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2798.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,jenkiho01
John Jenkins,RET,30,Guard,76.0,215.0,Vanderbilt,USA,https://www.nba.com/player/203098/john-jenkins,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203098.png,1980-01-01,7.0,False,2012.0,1.0,23.0,Drafted,jenkijo01
Brandon Jennings,RET,11,Guard,73.0,170.0,Virtus Roma,USA,https://www.nba.com/player/201943/brandon-jennings,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201943.png,1980-01-01,9.0,False,2009.0,1.0,10.0,Drafted,jennibr01
Keith Jennings,RET,2,Guard,67.0,160.0,East Tennessee State,USA,https://www.nba.com/player/24/keith-jennings,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,3.0,False,0.0,0.0,0.0,UDF,jennike01
Chris Jent,RET,,Forward,79.0,220.0,Ohio State,USA,https://www.nba.com/player/1137/chris-jent,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1137.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,jentch010
Les Jepsen,RET,51,Guard,84.0,237.0,Iowa,USA,https://www.nba.com/player/77129/HISTADD-les-jepsen,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1967-06-24,2.0,True,1990.0,1.0,28.0,Drafted,jepsele01
Jonas Jerebko,RET,21,Forward,82.0,231.0,Angelico Biella,Sweden,https://www.nba.com/player/201973/jonas-jerebko,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201973.png,1980-01-01,10.0,False,2009.0,2.0,39.0,Drafted,jerebjo01
Curtis Jerrells,RET,5,Guard,73.0,195.0,Baylor,USA,https://www.nba.com/player/201998/curtis-jerrells,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201998.png,1980-01-01,1.0,False,0.0,0.0,0.0,UDF,jerrecu01
Grant Jerrett,RET,17,Forward,82.0,232.0,Arizona,USA,https://www.nba.com/player/203511/grant-jerrett,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203511.png,1980-01-01,2.0,False,2013.0,2.0,40.0,Drafted,jerregr01
Pooh Jeter,RET,5,Guard,71.0,175.0,Portland,USA,https://www.nba.com/player/200817/pooh-jeter,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,2.0,False,0.0,0.0,0.0,UDF,jeterpo01
Britton Johnsen,RET,,Forward,82.0,210.0,Utah,USA,https://www.nba.com/player/2639/britton-johnsen,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2639.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,johnsbr01
Alexander Johnson,RET,30,Forward,81.0,240.0,Florida State,USA,https://www.nba.com/player/200792/alexander-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/200792.png,1980-01-01,4.0,False,2006.0,2.0,45.0,Drafted,johnsal01
Alize Johnson,RET,,Forward,80.0,212.0,Missouri State,USA,https://www.nba.com/player/1628993/alize-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628993.png,1980-01-01,5.0,False,2018.0,2.0,50.0,Drafted,johnsal01
Amir Johnson,RET,5,Center-Forward,81.0,240.0,Westchester HS (CA),USA,https://www.nba.com/player/101161/amir-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/101161.png,1980-01-01,15.0,False,2005.0,2.0,56.0,Drafted,johnsam01
Andy Johnson,RET,12,Forward,77.0,215.0,Portland,USA,https://www.nba.com/player/77131/HISTADD-andy-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1931-04-21,4.0,True,0.0,0.0,0.0,UDF,johnsan01
Anthony Johnson,RET,8,Guard,75.0,195.0,College of Charleston,USA,https://www.nba.com/player/1533/anthony-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1533.png,1980-01-01,14.0,False,1997.0,2.0,39.0,Drafted,johnsan01
Armon Johnson,RET,7,Guard,75.0,195.0,Nevada,USA,https://www.nba.com/player/202356/armon-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202356.png,1980-01-01,3.0,False,2010.0,2.0,34.0,Drafted,johnsar01
Arnie Johnson,RET,12,Forward,77.0,236.0,Bemidji State,USA,https://www.nba.com/player/77132/HISTADD-arnie-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1920-05-17,5.0,True,0.0,0.0,0.0,UDF,johnsar01
Avery Johnson,RET,6,Guard,71.0,185.0,Southern,USA,https://www.nba.com/player/422/avery-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/422.png,1980-01-01,17.0,False,0.0,0.0,0.0,UDF,johnsav01
BJ Johnson,RET,,Forward,78.0,200.0,La Salle,USA,https://www.nba.com/player/1629168/bj-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629168.png,1980-01-01,3.0,False,0.0,0.0,0.0,UDF,johnsbj01
Brice Johnson,RET,,Forward,82.0,230.0,North Carolina,USA,https://www.nba.com/player/1627744/brice-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1627744.png,1980-01-01,2.0,False,2016.0,1.0,25.0,Drafted,johnsbr01
Buck Johnson,RET,2,Forward,79.0,190.0,Alabama,USA,https://www.nba.com/player/77130/HISTADD-buck-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1964-01-03,7.0,True,1986.0,1.0,20.0,Drafted,johnsbu01
Carldell Johnson,RET,,Guard,70.0,180.0,Alabama-Birmingham,USA,https://www.nba.com/player/201291/carldell-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201291.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,johnsca01
Charlie Johnson,RET,15,Guard,72.0,170.0,California,USA,https://www.nba.com/player/77133/HISTADD-charlie-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1949-03-31,7.0,True,1971.0,1.0,93.0,Drafted,johnsch01
Chris Johnson,RET,20,Forward,83.0,210.0,Louisiana State,USA,https://www.nba.com/player/202419/chris-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202419.png,1980-01-01,4.0,False,0.0,0.0,0.0,UDF,johnsch01
Chris Johnson,RET,23,Forward,78.0,206.0,University of Dayton,USA,https://www.nba.com/player/203187/chris-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203187.png,1980-01-01,5.0,False,0.0,0.0,0.0,UDF,johnsch01
Clay Johnson,RET,34,Guard,76.0,175.0,Missouri,USA,https://www.nba.com/player/77135/HISTADD-clayton-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1956-07-18,3.0,True,1978.0,1.0,110.0,Drafted,johnscl01
Clemon Johnson,RET,45,Center,82.0,240.0,Florida A&M,USA,https://www.nba.com/player/77136/HISTADD-clemon-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1956-09-12,10.0,True,1978.0,1.0,44.0,Drafted,johnscl01
Dakari Johnson,RET,44,Center,84.0,255.0,Kentucky,USA,https://www.nba.com/player/1626177/dakari-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1626177.png,1980-01-01,1.0,False,2015.0,2.0,48.0,Drafted,johnsda01
Darryl Johnson,RET,30,Guard,73.0,170.0,Michigan State,USA,https://www.nba.com/player/683/darryl-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/683.png,1980-01-01,1.0,False,1987.0,3.0,58.0,Drafted,johnsda01
Dave Johnson,RET,8,Guard,79.0,210.0,Syracuse,USA,https://www.nba.com/player/77138/HISTADD-dave-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1970-11-16,2.0,True,1992.0,1.0,26.0,Drafted,johnsda01
David Johnson,RET,5,Guard,71.0,170.0,Huntington,USA,https://www.nba.com/player/77139/HISTADD-boag-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1921-12-06,4.0,True,0.0,0.0,0.0,UDF,johnsda01
David Johnson,RET,13,Guard,76.0,203.0,Louisville,USA,https://www.nba.com/player/1630525/david-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,2.0,False,2021.0,2.0,47.0,Drafted,johnsda01
DeMarco Johnson,RET,,Forward,81.0,245.0,North Carolina-Charlotte,USA,https://www.nba.com/player/1746/demarco-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1746.png,1980-01-01,1.0,False,1998.0,2.0,38.0,Drafted,johnsde01
Dennis Johnson,RET,3,Guard,76.0,185.0,Pepperdine,USA,https://www.nba.com/player/77141/HISTADD-dennis-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1954-09-18,14.0,True,1976.0,1.0,29.0,Drafted,johnsde01
DerMarr Johnson,RET,1,Forward-Guard,81.0,210.0,Cincinnati,USA,https://www.nba.com/player/2035/dermarr-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2035.png,1980-01-01,8.0,False,2000.0,1.0,6.0,Drafted,johnsde01
Eddie Johnson,RET,,Forward,,,Illinois,USA,https://www.nba.com/player/698/eddie-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/698.png,1980-01-01,17.0,False,1981.0,2.0,29.0,Drafted,johnsed01
Eddie Johnson,RET,15,Guard,74.0,180.0,Auburn,USA,https://www.nba.com/player/77144/HISTADD-eddie-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1955-02-24,10.0,True,1977.0,1.0,49.0,Drafted,johnsed01
Eric Johnson,RET,15,Guard,74.0,205.0,Nebraska,USA,https://www.nba.com/player/77145/HISTADD-eric-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1966-02-07,1.0,True,0.0,0.0,0.0,UDF,johnser01
Ervin Johnson,RET,40,Center,83.0,245.0,New Orleans,USA,https://www.nba.com/player/911/ervin-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/911.png,1980-01-01,13.0,False,1993.0,1.0,23.0,Drafted,johnser01
Frank Johnson,RET,3,Guard,75.0,185.0,Wake Forest,USA,https://www.nba.com/player/77146/HISTADD-frank-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1958-11-23,10.0,True,1981.0,1.0,11.0,Drafted,johnsfr01
George Johnson,RET,6,Center,83.0,245.0,Stephen F. Austin,USA,https://www.nba.com/player/77147/HISTADD-george-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1947-06-19,3.0,True,1970.0,1.0,9.0,Drafted,johnsge01
George Johnson,RET,,Forward,79.0,210.0,St. John's (NY),USA,https://www.nba.com/player/77148/HISTADD-george-l-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1956-12-08,8.0,True,1978.0,1.0,12.0,Drafted,johnsge01
George Johnson,RET,,Center,83.0,205.0,Dillard,USA,https://www.nba.com/player/77149/HISTADD-george-t-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1948-12-18,13.0,True,1970.0,1.0,79.0,Drafted,johnsge01
Gus Johnson,RET,25,Forward,78.0,230.0,Idaho,USA,https://www.nba.com/player/77150/HISTADD-gus-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1935-12-13,10.0,True,1963.0,1.0,10.0,Drafted,johnsgu01
Harold Johnson,RET,,Center,78.0,240.0,Indiana State,USA,https://www.nba.com/player/77151/HISTADD-harold-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1920-01-20,1.0,True,0.0,0.0,0.0,UDF,johnsha01
Ivan Johnson,RET,44,Forward,80.0,255.0,California State-San Bernardino,USA,https://www.nba.com/player/201274/ivan-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,3.0,False,0.0,0.0,0.0,UDF,johnsiv01
JaJuan Johnson,RET,12,Forward,82.0,221.0,Purdue,USA,https://www.nba.com/player/202707/jajuan-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202707.png,1980-01-01,2.0,False,2011.0,1.0,27.0,Drafted,johnsja01
Joe Johnson,RET,,Guard-Forward,79.0,240.0,Arkansas,USA,https://www.nba.com/player/2207/joe-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2207.png,1980-01-01,18.0,False,2001.0,1.0,10.0,Drafted,johnsjo01
John Johnson,RET,27,Forward,79.0,200.0,Iowa,USA,https://www.nba.com/player/77152/HISTADD-jj-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1947-10-18,12.0,True,1970.0,1.0,7.0,Drafted,johnsjo01
Kannard Johnson,RET,33,Forward,81.0,220.0,Western Kentucky,USA,https://www.nba.com/player/77153/HISTADD-kannard-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1965-06-24,1.0,True,1987.0,1.0,41.0,Drafted,johnska01
Ken Johnson,RET,54,Center-Forward,82.0,240.0,Ohio State,USA,https://www.nba.com/player/2256/ken-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2256.png,1980-01-01,2.0,False,2001.0,2.0,48.0,Drafted,johnske01
Ken Johnson,RET,00,Forward,80.0,240.0,Michigan State,USA,https://www.nba.com/player/77154/HISTADD-dupp-ken-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1962-11-07,1.0,True,1985.0,1.0,28.0,Drafted,johnske01
Kevin Johnson,RET,7,Guard,73.0,190.0,California,USA,https://www.nba.com/player/134/kevin-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/134.png,1980-01-01,12.0,False,1987.0,1.0,7.0,Drafted,johnske01
Keyontae Johnson,RET,18,Forward,76.0,230.0,Kansas State,USA,https://www.nba.com/player/1641749/keyontae-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/260x190/1628983.png,1980-01-01,2.0,False,2023.0,2.0,50.0,Drafted,johnske01
Larry Johnson,RET,2,Forward,79.0,235.0,UNLV,USA,https://www.nba.com/player/913/larry-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/913.png,1980-01-01,10.0,False,1991.0,1.0,1.0,Drafted,johnsla01
Larry Johnson,RET,10,Guard,75.0,205.0,Kentucky,USA,https://www.nba.com/player/77156/HISTADD-dupp-larry-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1954-11-28,1.0,True,1977.0,1.0,24.0,Drafted,johnsla01
Lee Johnson,RET,,Forward,83.0,205.0,Texas A&M-Commerce,USA,https://www.nba.com/player/77158/HISTADD-lee-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1957-06-16,1.0,True,1979.0,1.0,17.0,Drafted,johnsle01
Linton Johnson,RET,54,Forward,80.0,205.0,Tulane,USA,https://www.nba.com/player/2669/linton-johnson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2669.png,1980-01-01,7.0,False,0.0,0.0,0.0,UDF,johnsli01
Lynbert Johnson,RET,21,Forward,77.0,195.0,Wichita State,USA,https://www.nba.com/player/77159/HISTADD-cheese-johnson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1957-09-07,1.0,True,1979.0,1.0,54.0,Drafted,johnsly01
